Loading	V1	V2
NEDD4	0.00166371286935576	-0.00121395299540522
NEDD4L	0.00666557237914626	-0.00651221170897825
NEDD8	0.000499496819488563	0.000531513550818376
NEFH	0.0114441993522508	-0.0477841760233191
NEFL	-0.00774219496399288	-0.0177798596583854
NEFM	-0.00150053434372227	-0.0156151690152425
NEGR1	0.00132874878091407	-0.00168257072713303
NEIL1	-0.00377676557084135	-0.00178141235584265
NEIL2	0.00648600810332966	-0.00487690273084829
NEK10	-0.000623514133459649	-0.0029662662291575
NEK11	-0.00147804609426753	0.00131684983672233
NEK5	0.00586366555461701	-0.00118007154658271
NEK7	0.00467238658116893	0.00207632693734628
NEK8	-0.000629961824521787	-0.00153039146979596
NELFA	-0.00235001617174645	-0.00145294375663775
NELFB	-0.00174022757311121	-0.000455697163336296
NELFE	-0.00213324830510165	0.00142294751720327
NELL1	-0.0276680772169816	-0.00689369648423092
NELL2	0.00364239209225091	-0.0055254496126814
NEMF	-0.00461414916538647	5.35197808944343e-05
NEMP2	-0.00659950800217397	0.00569772018589727
NENF	0.00152172827911106	-0.00216901920138854
NEO1	0.00426556631989352	-0.0086335849448688
NET1	0.000183003881653202	-0.00317072016807923
NETO1	-0.0200118376629794	0.0109562829936252
NEU1	0.00698593457050161	-0.0038956145474448
NEU2	-0.00073286110843456	3.15619332303871e-05
NEU3	-0.00704569454812567	-0.00320024065890565
NEU4	-0.00627523710672883	0.00238608174831027
NEURL1B	-0.00951126475568107	-7.31045291136843e-05
NEURL2	-0.00348826835413406	-0.00347863543178083
NEURL3	0.00512651527766398	-0.0166556233366636
NEURL4	-0.00736844936012833	-0.000891056570173273
NEUROD2	-0.0239089686007557	0.00819792857556875
NEUROD4	-0.0342792996143376	0.0106125389891941
NEUROD6	-0.00962176694007146	0.00189013699801211
NEUROG1	-0.015285147889994	0.00612871357564483
NF1	-0.00401889020352342	-0.00117366307598678
NF2	-6.37646181756292e-05	-0.00111110534283356
NFAM1	0.00789111179324441	0.0120897895542466
NFASC	-0.0164660931919542	-0.00131501788888094
NFAT5	0.000480029034931154	-0.00278269111653336
NFATC2	-0.00175479119564419	0.00681377345806912
NFATC2IP	-0.00504364509625009	0.00284828879728422
NFATC3	-0.000127668930409913	0.00305947065392039
NFATC4	-0.00479729283292666	-0.000321424750047911
NFE2	0.0159719990329503	0.0157803414502905
NFE4	0.00254878721032141	0.00352044284472528
NFIL3	0.00641697988143627	-0.00542717954769315
NFKB1	0.00755807719005196	-0.00148352558225224
NFKB2	0.00679845329821339	-2.70913133243607e-05
NFKBIB	0.000740420211899944	0.0016632723529206
NFKBID	-0.00585146874937994	0.00832853814400716
NFKBIE	0.003841166974112	0.00288395828600566
NFKBIL1	-0.00289817839902244	-0.00228420504320765
NFKBIZ	0.00395399734308696	0.00807386697356385
NFRKB	-0.00547623513549417	0.000307828623162117
NFS1	-0.00029157239662876	-0.00243680362356206
NFU1	0.00323304340980683	-0.00217827237270917
NFX1	-0.001497507757212	-1.74129110473266e-05
NFXL1	-0.00593938290921507	-0.00115925824900673
NFYB	-0.00244654606380999	-0.0017218080530488
NFYC	-0.000958897554121106	-0.000630413873616645
NGDN	-0.00393899028101198	0.00189781350243585
NGEF	-0.00368300068411388	-0.00304930816755239
NGF	-0.00333845824107412	0.0029210856727657
NGFR	0.0005305439279394	-0.0188052016870702
NGLY1	0.00148889023677249	-0.00277060947831961
NGRN	0.00071354681529274	-0.00354082343107155
NHEJ1	0.00230104252457396	-0.00264698370991485
NHLH2	-0.00771183514261963	0.00438827964367778
NHLRC1	-0.00116399720209981	0.000879877614194987
NHLRC2	-0.00343441348231588	-0.00307218349703998
NHLRC3	-0.00173994500871308	0.00232474897690489
NHP2	-0.000655617409382421	-0.00254339834499512
NHS	-0.0102428219628535	-0.00058009443280403
NHSL1	-0.00211440704336316	0.0178074723669063
NHSL2	0.00450452028915297	-0.00358076506967257
NICN1	0.000743005052636058	-0.00327896449200139
NID1	0.00118923594998252	0.000534697217062229
NID2	-0.000133434938310555	-0.000178901630870368
NIF3L1	-0.00147312796662469	0.000119654662718176
NIFK	-0.000390642777829121	-0.000153595916687366
NIM1K	0.00571952570563342	0.00782831553546685
NIN	-0.00774595693175915	0.00338076997427535
NINJ1	0.00881988282685022	-0.0027836613963893
NINJ2	0.0176582701023419	0.0168892727865063
NINL	-0.010944011224652	0.0020557270241675
NIP7	0.00285541105324886	0.00152041000413743
NIPA1	-0.00428308330241579	0.000592991753469853
NIPA2	-0.00123546032556293	0.00127228484013046
NIPAL1	0.000928038514853198	-0.00976413995188255
NIPAL2	0.00469278244312672	-0.0104918677635246
NIPAL3	0.00369957763527545	-0.0100095187330929
NIPAL4	0.010336416456398	-0.01663712970032
NIPSNAP1	-0.00269927544014059	-0.00121794722631837
NIPSNAP3A	-0.00290633345956264	0.000872412446859326
NIPSNAP3B	-0.00726589977308962	-0.00586479621534201
NISCH	-0.00069192146539515	-0.0058773904068242
NIT1	-0.00139951455652406	-0.00139878284064214
NIT2	-0.00219700924584656	-0.000902307919547554
NKAIN1	-0.0284007506180738	-0.0168502113778356
NKAIN3	-0.00328452188262507	-0.00254454457583226
NKAIN4	-0.00331023680159167	0.00346208017875629
NKAP	-0.00119465074823632	0.000370427590761824
NKD2	0.00677688045089041	0.0101672112276142
NKG7	0.0122796677582349	0.0124068898116451
NKIRAS1	0.00158859535870699	-0.00256338978698173
NKIRAS2	-0.00261827205967546	0.000579005461641783
NKPD1	-0.014963679289213	-0.0179437468725608
NKX1-1	-0.00168910518612145	4.08477079894058e-05
NKX1-2	-0.00758303495328087	0.00487497724908575
NKX2-1	-0.0143474262130899	0.0628283196440135
NKX2-3	-0.0013344293323722	-0.00147629225201684
NKX2-4	-0.018374143498189	0.00652102936606892
NKX2-5	-0.0143709267170944	0.00491463280700616
NKX2-6	-0.00405714615902724	-0.00142026249892855
NKX2-8	-0.00354327504552887	0.0194122874238951
NKX3-1	0.0161946182734562	-0.0476065742436334
NKX3-2	-0.0184244442764306	-0.00332457604925668
NKX6-1	-0.0240477208350198	0.00792595939745665
NKX6-2	-0.0104032741809649	-0.00446135978909632
NKX6-3	-0.0135727016965797	0.00370122435921315
NLE1	-0.00362861410228826	-0.00186176657598258
NLGN1	-0.0178203411999025	-0.00899340881412051
NLGN2	-0.00398972393875569	-0.00576873375488679
NLGN3	0.00158285222398173	-0.0183155158451176
NLGN4X	-0.0118740663865356	0.00315720616704251
NLGN4Y	-0.00980835497909738	-0.0300247477259208
NLK	-0.00648942247486495	0.00206651705613498
NLRC3	0.00117126165439413	0.00642252385956598
NLRC4	0.00650864863624025	0.0178976487864512
NLRC5	-0.00442329574805585	0.0106444967732389
NLRP1	-0.00955449480378399	0.00600878837161673
NLRP10	-0.00191662651526919	-0.00064991230537488
NLRP11	-0.0213712534455413	0.00429055292580144
NLRP12	0.01526635577106	0.00824263176359812
NLRP13	-0.0051475599485249	-0.00282882242131459
NLRP14	-0.00508775774733804	0.00266690598684574
NLRP3	0.0101624033177031	0.00585529879470546
NLRP4	-0.00296277852662117	0.00309046269074329
NLRP5	-0.00686980706169233	0.000285060426910745
NLRP6	0.00183776341998928	0.00497373394256836
NLRP7	0.00147236662859396	0.0047399284907114
NLRP8	0.000573124013663812	-0.0141304232239218
NLRP9	0.0050262698928508	-0.0247247609740038
NLRX1	0.0066042883940193	-0.00454537884422659
NMBR	-0.00805280086159066	0.00433951749354944
NMD3	-0.001571719215318	-0.000527959930204666
NME1	-0.00327680170143637	-0.000630163149688448
NME2	-0.000480144139445878	-0.00138488845743187
NME3	0.00329454423419557	-0.00808009882067495
NME4	0.00590294224637586	-0.0148576063006363
NME5	0.0037667738462758	-0.00416409662054138
NME6	0.00185878766880198	-0.00149934268755907
NME7	-0.00284916719365962	0.00185142879249364
NME8	0.00478925170057501	0.00554562483790881
NME9	-0.00642371023490351	0.0051428932372092
NMNAT1	0.000437578691268098	-0.00288291116841959
NMNAT2	-0.0141952629996452	0.0149029471349059
NMNAT3	-0.0118510044749171	0.000109120528341011
NMRAL1	0.000915793696359368	-0.00494376272357538
NMRK1	0.00585134992350447	-0.00171193251643114
NMRK2	0.00490665206420549	-0.0106486583382049
NMS	-5.40354856412919e-05	-8.1390677823978e-05
NMT1	0.000827899214207951	0.000340447703069058
NMT2	-0.00146527573089476	-0.0045422944615659
NMUR1	0.0109226631404384	-0.00197907537459119
NMUR2	-0.00869527269244601	0.00974242487257645
NNAT	-0.0133042395516889	0.00116302308970909
NNT	-0.00596712970971062	0.00256750327557578
NOA1	-0.000234210956745667	-0.00164010093039148
NOB1	0.00547022878831642	-0.00386338137422408
NOBOX	-0.00338399540162868	0.00128872940276663
NOC2L	-0.00263816841105282	-0.00138248509661883
NOC3L	-0.00293151348006717	0.000422731735875259
NOC4L	0.000676858117750301	-0.000637322940052302
NOD1	-0.000359869927815778	0.0118718549906877
NOD2	0.0101072961881753	0.00711431098648344
NODAL	-0.00808547685211634	0.00202501351770037
NOG	0.0119330102718629	-0.0012265424483359
NOL10	-0.00239904487929191	-0.000759485877485608
NOL12	-0.00453278611612224	5.34892886170269e-05
NOL3	0.0019228147474845	-0.00565580567683609
NOL4L	-0.0060703591184832	0.00335557029735786
NOL6	0.000841399863995745	-0.000621710109627832
NOL7	-0.00111666550058568	0.00014689496003799
NOL9	-0.00317675788482277	0.00135211985250662
NOM1	-0.00599920032001689	0.00366517662065196
NOMO1	0.002105516150916	-0.000738329677882484
NOMO2	0.00336913634935905	-0.00108016934899591
NOMO3	-0.00144337562356583	0.00227622337201268
NOP10	0.00395226162086223	0.000224611734680425
NOP14	-0.000286917889404351	-0.000471490136205676
NOP16	-0.000953866243499414	-8.03614937304185e-05
NOP2	-0.00342286067228093	0.00135294603280071
NOP9	-0.00277466051590314	0.000142680538753835
NOS1	0.00466582389266471	-0.00628383692636944
NOS1AP	-0.0106878171329677	0.000767786660824816
NOS2	-0.00247728385348145	0.00851506316106376
NOS3	0.00767317104740449	0.00236043866751926
NOSIP	-0.000805880001841562	-0.000477501124965633
NOTCH1	0.00551122652588573	-0.00121116360126745
NOTCH2	0.0114499614677219	-0.00631895680434862
NOTCH3	0.00287590100650886	0.00380178841630415
NOTCH4	0.00216629515871094	0.00453206613954098
NOTO	-0.000307579176715304	0.00300954583107007
NOTUM	0.00153589255156169	0.0188192666548757
NOV	0.00854681651301671	-0.013701208998421
NOVA1	-0.0190324881092278	-0.000560946141778776
NOVA2	-0.00130585186505335	0.011051256827954
NOX1	0.00796919555651233	-0.0173313604467118
NOX3	-0.00121955132398937	0.000794532498780457
NOX4	-0.00501425388715219	0.0149505691129525
NOX5	-0.00303978246687121	-0.0149768244846487
NOXA1	-0.00421158735962706	-0.0032180627106873
NOXO1	-0.00674128190225229	0.0031207847751668
NOXRED1	-0.0133030902526871	0.00130151797567165
NPAP1	-0.00956280092619335	0.000174902932232144
NPAS1	-0.0023042374647398	0.00586309792726243
NPAS2	0.00797978394498653	-0.00884702866099341
NPAS3	-0.0136673995118059	-0.00271585563522501
NPAS4	-0.0207216829725398	-0.00579942505377035
NPB	-0.0116009662964297	0.00415780007076789
NPBWR1	-0.00817483153616441	-0.00233521458482421
NPBWR2	-0.00451189222776696	0.000889269513883687
NPC1	0.00419239122600588	0.00544544580449088
NPC1L1	-0.0244762971647199	0.0075035420216953
NPDC1	-0.00410086386813968	-0.0131687368615309
NPEPL1	-0.00357777850823766	0.00150085017435108
NPEPPS	-0.00324968605024932	0.000330639331140272
NPFF	0.000215146026124857	-0.00106597262636812
NPFFR1	0.00105114976854873	0.00885441130884788
NPFFR2	-0.00181132941190391	-0.0031156492942843
NPHP1	-0.00403859730643758	0.00265491212102327
NPHP3	-0.00295402716831304	-0.000561884966877867
NPHS1	-0.0184817820989086	0.0133031611691288
NPHS2	-0.000776202798949118	-0.00102444074044531
NPIPA1	-0.0125378832028704	0.00186816724676367
NPIPA2	-0.0180055558756183	0.0063154016848302
NPIPA3	-0.00788529970857003	0.000856688463831218
NPIPA5	0.0149349846714871	-0.00525889605149529
NPIPA7	-0.0139655915314557	0.00309406196392618
NPIPA8	-0.0107067875511167	0.000466253946519838
NPIPB11	-0.0112659336676279	0.00509316155997233
NPIPB15	-0.00568921584167339	-0.00146651447049857
NPIPB3	-0.00787069104743311	0.003399427284645
NPIPB4	-0.0136697036305645	0.00707876423470844
NPIPB5	-0.0101681337236223	0.00434699670819325
NPIPB6	-0.0101573045366777	-0.000650113259401194
NPIPB8	-0.0103787079772379	0.00359290642535125
NPIPB9	-0.010502545569545	0.00203345246427446
NPL	0.00263702139185293	0.0126807571241041
NPLOC4	-0.00291608449549406	0.00285663060323583
NPM1	-0.0001692913893563	-0.00153971827132638
NPM2	-0.0116746116624111	-0.00531494837706487
NPM3	0.0002644414918217	-0.00216687747087333
NPNT	0.00738505764639222	-0.00210722167938555
NPPB	-0.0172658932317738	0.00762936396943905
NPPC	-0.00664806347334512	-0.02205387468503
NPR2	-4.12056890165486e-05	-0.00389903530036987
NPRL2	-0.00306522519963102	-0.00294503010187615
NPRL3	8.98106182033846e-05	-0.000677734643454985
NPS	-0.00506514152396867	0.00229313436116918
NPSR1	-0.00307769792091978	0.00282042265693226
NPTN	0.00521421398124009	-0.00403814116213484
NPTX1	-0.0257810483650542	0.00898186217040082
NPTX2	-0.0188120908693531	-0.00332324840409156
NPTXR	-0.0122346991592366	-0.00915898834173066
NPVF	-0.00254452384237124	0.000457217354105905
NPW	-0.0153863725033039	0.00720467931925614
NPY	0.00949215054062365	-0.0573127581389661
NPY1R	0.00715542909863085	-0.00834812079953571
NPY2R	-0.00112228467202872	-0.00902451651695059
NPY4R	0.016829868161851	-0.0132544441400954
NPY5R	0.00276649554461155	-0.00118800328026905
NQO1	0.00978172648254681	0.000840406734024204
NQO2	0.00433743919346112	-0.00287319935834843
NR0B1	-0.0223583783805601	0.0128969262777494
NR0B2	-0.0178961279374404	0.0338477428275629
NR1D1	-0.000726392827786763	-0.00267422386875865
NR1D2	-0.00361227351304572	-0.000143617321871782
NR1H3	0.00414794804979128	0.00404200460930235
NR1H4	0.0070451678307617	-0.00490961547049314
NR1I2	-0.0113961899977275	0.00446423876330731
NR1I3	-0.00719165312491174	0.000422679940031687
NR2C1	-0.00679933494743161	0.00518419727681208
NR2C2	-0.00598915345660435	0.00184628354706101
NR2E1	-0.00703394184196657	0.00254028867135306
NR2E3	-0.00233007442995254	-0.00456230131880518
NR2F1	0.00264876279794705	-0.0012077570061975
NR2F2	0.00661565818368027	-0.00708378025904415
NR4A2	0.00642628018044239	-0.000440767456904206
NR5A1	-0.0138569468985761	0.0075861444376612
NR5A2	0.00145318358602036	0.00155316035535527
NR6A1	-0.0070474121791886	0.00648077763172986
NRAP	0.00606998472704847	-0.0162214319823504
NRARP	-0.00617279951972904	-0.00314823999331243
NRAS	-0.00305926884047534	0.00641541611665896
NRBF2	0.00336348895246249	0.00225888110761412
NRBP1	0.00254377276009734	-0.00164761862001116
NRBP2	-0.00589014622181544	-0.000996465717420529
NRCAM	-0.0252098238269386	0.0104379827655781
NRDE2	-0.00649822881621496	0.00122197812613757
NREP	-0.0113496113453668	0.0025823181807697
NRF1	-0.00433253695190974	0.0018148111665282
NRG1	-0.000565570115243502	0.00418446112863635
NRG2	0.0069011141354447	-0.0147736234411851
NRG3	5.01789363774223e-05	0.00941381614715439
NRG4	0.00135610743683773	-0.0159495022220779
NRGN	0.00402098386653091	0.0201552956995314
NRIP1	0.00468200796135501	-0.00404026359830739
NRIP2	-0.00387347338758132	-0.00338008574440995
NRK	0.0146933565387043	-0.0178372128966934
NRL	-0.00345391124149775	-0.000166117890390672
NRN1	-0.00242365441988849	0.00677097294740079
NRN1L	-0.000614246434920351	0.00295260952591539
NRP1	0.00653307729845902	0.00354086088184969
NRP2	0.00858375730354876	0.00511959320501283
NRROS	0.0059860809325822	0.0112404277227295
NRSN2	-0.00096144735687749	-0.00219659760574855
NRTN	-0.0143848733260856	0.00122468515469176
NRXN1	-0.0383262082378315	-0.0047933601044275
NRXN2	-0.00571433628592193	-0.00774754855084806
NRXN3	-0.00364071082700457	-0.00320538139647386
NSA2	0.00230763813712788	-0.00307430245380008
NSD1	-0.00504924301611472	-0.000214324914085395
NSDHL	0.00430932277548729	-0.00347860189539352
NSF	-0.00158991147782145	-0.000287710368517158
NSFL1C	0.000196030727568932	-0.000994275192056868
NSMAF	-0.00114189915430512	-0.000288386428744988
NSMCE1	0.00463602996184831	-0.0069055306456679
NSMCE2	-0.0023435896193892	0.00174008275808267
NSMCE4A	-0.00452149641011765	-0.00143879185816507
NSMF	-0.00706148755250428	-0.00129125927851852
NSRP1	-0.000142006397949773	-6.92423315767654e-05
NSUN4	-0.00133353513076785	-0.000183694193573203
NSUN6	-0.00677248449822633	-0.0015436590759967
NSUN7	-0.00461910382693977	-0.000418342090290975
NT5C	-0.00316397281264105	-0.000115702311372168
NT5C1A	0.00294771646299254	-0.00251851571274116
NT5C1B	-0.00751740643751598	0.00224356186918149
NT5C2	0.00123161115292281	-0.00166334212923483
NT5C3B	-0.00131507934249213	-0.00195754186619207
NT5DC2	-0.00493639369610981	-0.000837407099461865
NT5DC3	-0.00834363425369884	-0.00675304659840761
NT5DC4	-0.0115145260372458	0.0102051091161733
NT5E	0.0166828852598377	-0.00310174443506368
NTAN1	0.00309237181764991	-0.00263988954071789
NTF3	-0.00788367914837748	-0.00521625345255583
NTHL1	-0.00197669161454038	0.00290812410148417
NTM	-0.00101224608082221	0.0183728168527649
NTMT1	-0.000195016043422308	-0.00201031970648909
NTN1	0.00956123240658055	-0.00428216792388002
NTN5	-0.00654283488071538	-0.00613483861099161
NTNG1	0.0146267281350986	-0.00793100789720927
NTNG2	-0.00844521248082784	-0.0104183973433294
NTPCR	4.43039050844082e-05	-0.0016581583886439
NTRK1	0.000550219715329109	-0.000425031448016516
NTRK2	0.0104835557229396	-0.00794677297435312
NTRK3	0.00672771069253578	-0.00823110423092002
NTS	-0.00188398787041479	0.0104166563339517
NTSR1	-0.0101148915637904	0.00466129127902997
NTSR2	-0.0105231693839003	0.00095427847156429
NUAK1	-0.00765100925234318	0.00616213436639942
NUAK2	-0.00653694660767442	0.0110052562113593
NUB1	0.00152912038243557	-6.89914999805862e-05
NUBP1	0.00453151649704884	-0.00123889673432731
NUBP2	-0.00145961669866289	-0.00256493921710957
NUBPL	-0.00066314198256063	-0.00156974273588393
NUCB2	-0.00217914018220574	-0.00189280564421316
NUDCD1	-0.00484161255164974	0.00329428066861517
NUDCD2	-0.00291998320659356	-0.000696998258003572
NUDCD3	0.000384519381749076	-0.00255113508669718
NUDT10	0.0062867973856831	-0.0366438591075436
NUDT11	-0.00172364746421329	-0.0255375685023575
NUDT12	0.00180644075201316	-0.00592219792935028
NUDT14	-0.00152428561753269	0.00148760142655707
NUDT15	-0.00254563255961976	-0.000903343011855965
NUDT16	0.00462901983485085	-0.0025240180008514
NUDT16L1	-0.000459371738220062	-0.00443397613725522
NUDT17	-0.00191106118808085	0.000145906289302419
NUDT19	0.000598376931528184	-0.00129308926249607
NUDT2	0.00151648722307205	-0.00726348740442164
NUDT21	-0.00505083002788658	0.00176909879224063
NUDT22	0.000827858987676344	-0.00293095696518115
NUDT3	-0.00252393602483985	0.000654731275450948
NUDT6	-0.00572520212520846	-6.74229338083841e-06
NUDT7	0.004171439958276	-0.00129510395382207
NUDT8	0.00937299527311058	-0.0101091931681082
NUDT9	0.00409150083265918	-0.00508386998363476
NUFIP1	-0.00118761902188691	-0.00135400720382139
NUFIP2	-0.00571159015608141	0.0027296387408018
NUGGC	0.00331815487091919	0.0138812541843409
NUMB	0.00317942659776502	0.00224750206548583
NUMBL	-0.00302951209681562	-0.00203268488637536
NUP210L	-0.00203170507922425	0.0137358913196559
NUP214	-0.00123119610212527	-0.000533254392442163
NUP50	-0.00390768288653561	0.000533572826671943
NUP54	-0.00353524556086174	0.000845370412547776
NUP88	-0.00231347794759945	-0.000832385942982332
NUP93	-0.000383630737883596	-0.00144886965689631
NUS1	-0.000673074623969583	0.000829713744721341
NUTF2	0.000854795970334417	0.000117074121694016
NUTM1	-0.00477179355591299	0.00323178539519892
NUTM2A	-0.0017470096763046	-0.00212220466605345
NUTM2B	-0.00146079501161693	-0.00121092931718972
NUTM2D	-0.000176141210699501	-0.00217301493061407
NUTM2F	-0.00785577395011668	-0.000510607724563965
NUTM2G	-0.010827433941523	0.0038465153922215
NWD1	-0.00557353302928753	-0.0192988190729311
NWD2	-0.013132284628745	-0.000634270006499308
NXF2	-0.0233972850159451	0.0164315273753235
NXF2B	-0.0259389471988762	0.017154014232991
NXF3	0.00806260956550216	0.0205045666249
NXF5	-0.00250413820554242	0.00120895026787809
NXN	0.0101233877462834	-0.0053435987004399
NXNL1	5.79374989023927e-05	-0.00138906803575465
NXNL2	0.00919337258528243	-0.0115130274781476
NXPE1	-0.00416686843472424	-0.0116404341994319
NXPE2	-0.00545554539101341	-0.00866167803000711
NXPE3	0.000733714428987655	0.00159289936344425
NXPE4	0.00536655537698743	-0.0203137114755674
NXPH2	-0.011226404532616	0.00465176341708242
NXPH4	-0.0253387926233611	-0.0136272344001241
NXT1	-0.00207359358053731	0.00213308512402803
NXT2	0.00187549224694221	0.00296313676391077
NYAP1	-0.0192533398404758	-0.00563343738608335
NYAP2	-0.0141057554523375	0.0270167231782611
NYNRIN	0.0043564069806446	-5.21186666610227e-05
NYX	-0.00247264633427262	-0.000287780501327033
OAF	0.00639684119395026	-0.00513288171196683
OARD1	-0.00270370737241551	-0.00121141293041666
OAS1	0.00742576485597174	0.00700942862363893
OAS2	0.0122774281296673	0.00491079711117792
OAS3	0.000955392097887221	0.00828895969093011
OASL	0.0130316832937874	0.0175390789952428
OAT	0.00372530115295985	-0.00306455026652726
OAZ1	0.00121745167599549	0.00253258043111693
OAZ2	-0.000364691026820814	0.000748626586147036
OAZ3	0.00473198985044661	-0.0147226582972595
OBP2A	-0.00177347320461758	0.00234184456699628
OBP2B	-0.00166731729321676	-0.00642247219999951
OBSCN	0.00157526910909697	-0.0041120905101356
OBSL1	-0.00415140482252762	-0.00430803444631611
OC90	-0.00411058744798704	0.0020294251856567
OCA2	0.00619670494069452	-0.00375057891544736
OCIAD1	0.00114807785081183	-0.00213441691147794
OCIAD2	-0.00321310588763756	0.00376265532601067
OCLM	-0.0141665680737509	0.0068021716659149
OCLN	0.00334687939793927	0.00633370176886802
OCM	0.000479122409750775	0.00152304146285072
OCM2	-0.000984026100165404	7.93655373595521e-05
OCRL	-0.00373724746322381	-0.00524340799730291
OCSTAMP	-0.00131888821996749	0.0029112998850427
ODC1	-0.000512443115289492	-0.00403569475785391
ODF1	-0.00120201538408813	0.00212502697180218
ODF2L	-0.00847996556846868	0.00686632622145092
ODF3	-0.00790531311812894	0.000910884133807662
ODF3B	0.00269415080815439	0.00564284586632034
ODF3L1	0.0133563980244537	0.0041659675396601
ODF3L2	-0.000527437687280879	0.00281079267163673
ODF4	-0.00174509769249429	-0.000420498745040116
OFCC1	-0.0129800975151451	0.00411416526233459
OFD1	-0.00683833843395955	0.00112137366467779
OGDH	0.00417559355327252	-0.00195839733824843
OGDHL	-0.0324245789183764	-0.012601712306833
OGFOD1	0.00235610856503807	-0.00130355943262641
OGFOD2	-0.000523273812898768	-0.00128069191228687
OGFOD3	-0.00024876065304318	-0.0023535890285996
OGFR	0.000859630453836745	0.000487635914677878
OGFRL1	0.000783628640969022	0.00215817508741974
OGG1	-0.00328000127296434	-0.00211064776537029
OIT3	-0.00032886259449502	0.0186766599290461
OLAH	0.0019162654878296	0.00643726041272283
OLFM1	0.00382013098909756	-0.0057075582565297
OLFM2	0.00513355710498726	-0.00814402521004118
OLFM3	-0.0240415929809913	0.00739894761354685
OLFM4	0.00246537634140866	-0.0480797502100089
OLFML2A	0.00718807124705777	-0.00095062129773448
OLFML2B	-0.000793695879472757	0.00882209951474194
OLIG1	-0.00491724511076417	0.00790215390262456
OLIG2	-0.0140644688871116	0.00449485475926939
OLIG3	-0.00625632721064096	-0.00115540932908582
OMA1	0.00186003831767786	-0.00536474624009223
OMD	0.0160620570454078	-0.00819426717501215
OMG	0.00292602794250706	0.0232882324122049
OMP	-0.00475888875863693	-0.00276107870223956
ONECUT1	-0.0167507443762302	0.0123040455055428
ONECUT3	-0.00607261873019698	0.000952970567546713
OOEP	0.00403613060237103	-0.00307282096630312
OOSP2	-0.00205788789599796	0.000186431928372384
OPA3	7.78433369729026e-05	-0.000240923226937766
OPALIN	-0.00562223198655603	0.000471755022734087
OPCML	-0.00950036519886297	-0.00236990054337551
OPHN1	0.0101636117065323	-0.013452318035977
OPLAH	0.00441723779023897	-0.00775311656321142
OPN1LW	0.000223297219014384	1.84389064084961e-05
OPN1MW	6.9487157565065e-05	0.000227603429446511
OPN1MW2	0.000303433257602113	-0.000186582694368833
OPN1SW	-0.000450280000271138	-6.74518447235172e-05
OPN4	-0.00623882436456917	0.00385298046395233
OPN5	-0.00835349100397921	0.0022436206905857
OPRK1	-0.0145811966878015	-0.0185138311409873
OPRL1	0.00257805996302537	0.00278514223075455
OPRM1	-0.00523788206692691	0.00175443237077058
OPTC	-0.00427784019442996	-0.00533523822777926
OPTN	0.00189008205250855	0.0022724811617875
OR10A2	-0.00436683738392126	0.000320042214761888
OR10A3	0.00046851914646752	-0.0020931129523714
OR10A4	-0.00396032472554949	0.000596597498866187
OR10A5	-0.00515598728038976	0.000624328441863663
OR10A6	-0.000239333772693071	-0.000638012973766719
OR10A7	-0.00204069427416032	-0.000130529350509704
OR10AC1	-0.00187683579814619	0.000639549043922592
OR10AD1	-0.00307855861581379	0.00505824987394469
OR10AG1	-0.00218159647923918	0.000452931975123744
OR10C1	-0.0019377630024161	0.000217199951214358
OR10G2	-0.00478026460896847	-0.000693380399996012
OR10G3	-0.0011425084249271	-0.000213689325849882
OR10G4	-0.00214362195832959	0.000546188063070391
OR10G7	-0.00145658606308776	0.000282544860017092
OR10G8	-0.00170573644094994	0.000264047315959657
OR10G9	-0.0010289504127663	0.000270525123978643
OR10H1	0.00178589221820293	-0.00731658901166834
OR10H2	-0.00154108767603643	-0.000875844730926108
OR10H3	-0.0022665061187001	0.000109464095348408
OR10H4	-0.00221746695727748	0.000302565725849078
OR10H5	-0.00288312522905453	0.000787311299259934
OR10J1	-0.00213039192338408	0.000160120856626437
OR10J3	-0.0027217075443947	0.000585956058913479
OR10J4	-0.0022094355751552	0.000390828387066711
OR10J5	-0.00202502400472867	0.00061458857733129
OR10K1	-0.00343300587138833	0.000244947210842353
OR10K2	-0.00229634033001075	0.000180308316414307
OR10P1	-0.00153371042692676	0.000547393942154499
OR10Q1	-0.00203673598022946	0.000910881681236365
OR10R2	-0.00207826949093791	0.000402012684302877
OR10S1	-0.000732868207829355	-0.000228839845559459
OR10T2	-0.00236561968516194	0.000292226392730677
OR10V1	-0.00112055739339575	-0.000265061633347639
OR10W1	-0.00264120597401256	0.00051675979251968
OR10X1	-0.00104268417477686	0.000163965297768044
OR10Z1	-0.00111724160100468	0.000284897085210908
OR11A1	-0.0034981694492735	0.000569761966839649
OR11G2	-0.00176326928582179	0.000297888528452744
OR11H1	-0.00304322881025347	5.57393063321441e-06
OR11H12	-0.00440494979373647	0.000965772250234785
OR11H2	-0.00232847612343732	0.000365139393432132
OR11H4	-0.00345025422403437	0.00136326586361447
OR11H6	-0.00284804989632766	0.000669390106595877
OR11H7	-0.00731583270016965	0.00101550246243428
OR11L1	-0.00388207660230695	0.000218767952126256
OR12D1	-0.00221472712868365	0.000179078566075162
OR12D2	-0.00128719712994799	0.000290530738707936
OR12D3	-0.00254066954501172	0.000344650541596815
OR13A1	-0.0121388356338439	-0.000218733438400649
OR13C2	-0.00314345796998203	-0.000285489313082824
OR13C3	-0.00268055464570418	0.000258821062648887
